zid,address,zipcode,alat,alon,valuation,value_change,value_range_high,value_range_low,sqft,value_sqft,lot_sqft,year_built,last_sold_date,last_sold_price
29458134.0,3015 Flower Hill Drive,78664,30.488061,-97.619034,256556.0,-2855.0,271949.0,243728.0,2376.0,107.98,6573.0,1996.0,,
83822672.0,18106 Angel Valley Drive,78641,30.515415,-97.898577,667392.0,-1260.0,827566.0,587305.0,3600.0,185.39,338243.0,2005.0,,
83819318.0,2841 University Club Drive,78732,30.364767999999998,-97.88601,438348.0,218.0,460265.0,416431.0,2204.0,198.89,18665.0,2004.0,,
29358161.0,129 Star Street,78734,30.370976000000002,-97.989172,424851.0,3049.0,454591.0,390863.0,2444.0,173.83,18992.0,1968.0,,
29470709.0,16409 Pearce Lane,78617,30.146342999999998,-97.577541,201836.0,9346.0,220001.0,183671.0,1308.0,154.31,43560.0,1998.0,,
29472708.0,706 West Milton Street,78704,30.249058,-97.757297,590981.0,-20167.0,655989.0,537793.0,984.0,600.59,7662.0,1921.0,,
29380992.0,13345 Wire Road,78641,30.505301,-97.865387,747371.0,-4466.0,799687.0,635265.0,3236.0,230.96,801940.0,2005.0,,
2096919280.0,5000 Plaza on the Lake,78731,30.349414000000003,-97.801161,464548.0,-11674.0,771150.0,260147.0,874.0,531.52,,2004.0,,
29340809.0,24 Pascal Lane,78746,30.31294,-97.830614,1079156.0,7054.0,1133114.0,1014407.0,3340.0,323.1,63162.0,1983.0,,
64547319.0,6409 Williamson Road,78610,30.055826,-97.732058,425034.0,-888.0,510041.0,395282.0,2339.0,181.72,217800.0,1987.0,,
83125348.0,2124 Antone Street,78722,30.291659999999997,-97.70164799999999,600152.0,-7251.0,642163.0,570144.0,2338.0,256.69,3258.0,2008.0,09/23/2009,
29595750.0,2423 Chestnut Path,78664,30.504704999999998,-97.645977,244846.0,3883.0,257088.0,232604.0,1834.0,133.5,13155.0,1998.0,,
29363114.0,8902 Spurflower Cove,78759,30.391433000000003,-97.767601,546156.0,-7922.0,578925.0,518848.0,2398.0,227.75,32269.0,1988.0,,
29476209.0,10706 Little Thicket Road,78736,30.247490999999997,-97.999899,599051.0,5787.0,676928.0,545136.0,3056.0,196.02,196020.0,2001.0,,
83831624.0,2209 Persimmon Ridge Court,78732,30.369912,-97.907886,589118.0,1071.0,636247.0,518424.0,4406.0,133.71,10019.0,2006.0,,
29353879.0,6507 Lakewood Drive,78750,30.363429999999997,-97.788321,686424.0,-6520.0,768795.0,638374.0,1992.0,344.59,15638.0,1962.0,,
29333349.0,1701 Vista Lane,78703,30.290746999999996,-97.76635300000001,584408.0,260.0,625317.0,537655.0,1266.0,461.62,5880.0,1947.0,04/22/2013,420000.0
83812967.0,11201 Thaxton Road,78747,30.114452000000004,-97.747773,172623.0,3269.0,193338.0,155361.0,896.0,192.66,23914.0,2006.0,,
70345168.0,13712 Long Shadow Drive,78653,30.357557,-97.54344300000001,243328.0,-3289.0,255494.0,231162.0,2085.0,116.7,7758.0,2006.0,,
63838937.0,9210 Brents Elm Drive,78747,30.160475,-97.78071,229723.0,-7686.0,241209.0,209048.0,1574.0,145.95,5096.0,2004.0,08/15/2014,179950.0
29334490.0,1708 Barton Creek Boulevard,78735,30.299021999999997,-97.865392,4243735.0,-6082.0,4455922.0,4031548.0,8907.0,476.45,596859.0,1999.0,,
110538512.0,130 Escavera Cove,78738,30.334602,-97.994552,1269914.0,-4604.0,1435003.0,1130223.0,5716.0,222.17,21214.0,2010.0,,
29465686.0,2401 Citation Drive,78617,30.214540000000003,-97.516492,163576.0,1946.0,186477.0,139040.0,1008.0,162.28,136430.0,1978.0,,
144994486.0,10306 Wagon Road West,78736,30.247647999999998,-97.978773,266481.0,9297.0,327772.0,221179.0,1460.0,182.52,21780.0,1981.0,,
29506088.0,8745 Birmingham Drive,78748,30.179028999999996,-97.805627,251031.0,3985.0,266093.0,233459.0,1360.0,184.58,6054.0,1984.0,,
29616195.0,15827 Garrison Circle,78717,30.486572999999996,-97.73284,316550.0,979.0,332377.0,300723.0,2289.0,138.29,7710.0,2000.0,,
29472037.0,1511 Eva Street,78704,30.248483,-97.75102700000001,567655.0,7173.0,613067.0,516566.0,868.0,653.98,6751.0,1930.0,,
241938696.0,512 East Saint Elmo Road,78745,30.206619,-97.740276,330539.0,416.0,360288.0,314012.0,1468.0,225.16,893.0,2016.0,,
60136365.0,105 Ameno Drive,78738,30.338140000000003,-97.96527900000001,994060.0,12071.0,1202813.0,815129.0,7200.0,138.06,43604.0,2003.0,,
119618011.0,3914 Burch Drive,78617,30.195565999999996,-97.597628,4117782.0,-4772.0,7123763.0,2553025.0,2952.0,1394.91,12261792.0,1960.0,,
96635025.0,13412 Hymeadow Circle,78729,30.463712,-97.78518100000001,378667.0,-3832.0,401387.0,348374.0,2394.0,158.17,,2011.0,,
70330346.0,101 Brandon Way,78733,30.320275,-97.861223,2468044.0,-171304.0,2591446.0,2344642.0,8239.0,299.56,162653.0,2006.0,,
83826653.0,921 Mahomet Drive,78728,30.428210999999997,-97.661907,256378.0,4215.0,269197.0,243559.0,1710.0,149.93,6011.0,2010.0,,
125808234.0,12218 Ballerstedt Road,78621,30.334125,-97.475942,187476.0,-16206.0,224971.0,155605.0,1288.0,145.56,870111.0,1996.0,,
145659111.0,7201 Lenora Street,78745,30.194468,-97.796266,343844.0,2951.0,361036.0,326652.0,2211.0,155.52,8830.0,2015.0,02/15/2018,330000.0
29448864.0,300 South 2nd Street,78660,30.438658,-97.623243,271657.0,13224.0,298823.0,252641.0,1992.0,136.37,12907.0,1940.0,,
124843361.0,12200 Sparks Road,78653,30.393034999999998,-97.513827,226179.0,1280.0,237488.0,214870.0,1602.0,141.19,43560.0,2007.0,,
29333169.0,3511 Barton Point Drive,78735,30.290833000000003,-97.899182,1379508.0,18152.0,1517459.0,1213967.0,5449.0,253.17,89472.0,1992.0,,
29586442.0,2461 Roundabout Lane,78664,30.496265,-97.618121,229887.0,6681.0,241381.0,216094.0,1590.0,144.58,6098.0,1993.0,11/07/2016,202000.0
29362973.0,17607 Cherry Lane,78645,30.408001000000002,-97.96425,266505.0,5278.0,421078.0,183888.0,1020.0,261.28,39640.0,1948.0,,
29350530.0,126 Top O the Lake Drive,78734,30.354276000000002,-97.970274,555613.0,-6580.0,588950.0,527832.0,3426.0,162.18,14248.0,1986.0,,
70330355.0,125 Marly Way,78733,30.322834999999998,-97.86227199999999,2282237.0,-150463.0,2441994.0,1917079.0,5500.0,414.95,136342.0,2014.0,05/22/2015,
144992107.0,14300 Hokanson Road,78617,30.083918,-97.61873,765214.0,-48037.0,1316168.0,543302.0,1224.0,625.17,2648448.0,1950.0,,
63228592.0,2205 Keepsake Drive,78745,30.188006,-97.817607,337638.0,-6961.0,374778.0,320756.0,1835.0,184.0,5924.0,2004.0,01/23/2018,
83815242.0,17400 FM 973,78615,30.419604,-97.509476,239990.0,-3611.0,261589.0,213591.0,1934.0,124.09,43560.0,1996.0,,
28591223.0,131 Tori Drive,78610,30.054678000000003,-97.819648,200731.0,3185.0,210768.0,190694.0,1442.0,139.2,43560.0,,,
29446159.0,12910 Council Bluff Drive,78727,30.431627000000002,-97.719151,356161.0,1382.0,373969.0,338353.0,1709.0,208.4,9056.0,1979.0,06/24/2006,187900.0
70356751.0,7905 Journeyville Drive,78735,30.249940000000002,-97.877152,429109.0,598.0,450564.0,394780.0,2601.0,164.98,7710.0,2006.0,,
29337588.0,906 Crystal Creek Drive,78746,30.305812,-97.865383,1473607.0,2620.0,1679912.0,1193622.0,2702.0,545.38,306227.0,1977.0,,
29568725.0,12301 Wood Ibis Circle,78750,30.452892,-97.795218,262276.0,7323.0,278013.0,249162.0,1560.0,168.13,7166.0,1976.0,,
29430162.0,10508 Turner Drive,78753,30.372754999999998,-97.687207,297289.0,-10252.0,312153.0,267560.0,1554.0,191.31,19471.0,1950.0,,
29474379.0,7004 Bright Star Lane,78736,30.249810999999998,-97.909042,511371.0,-6492.0,536940.0,485802.0,3093.0,165.33,47045.0,1991.0,11/06/1990,24000.0
29350339.0,13204 Pecan Drive,78734,30.354710999999998,-97.919771,305312.0,8212.0,378587.0,247303.0,1152.0,265.03,49175.0,1981.0,,
64617913.0,10600 Wagon Road West,78736,30.239592,-97.977315,647972.0,6986.0,725729.0,563736.0,3967.0,163.34,150892.0,1972.0,,
70337145.0,105 Vailco Lane,78738,30.333990000000004,-97.95408499999999,766998.0,-5390.0,820688.0,728648.0,4496.0,170.6,15760.0,2007.0,05/21/2015,
144991775.0,14549 Plover Place,78617,30.125471,-97.618916,260951.0,7277.0,297484.0,221808.0,2040.0,127.92,217800.0,1984.0,,
29408607.0,6914 Vassar Drive,78723,30.316692,-97.669239,374885.0,-13642.0,416122.0,333648.0,1755.0,213.61,7710.0,1965.0,03/10/2014,265000.0
29465651.0,18606 River Timber Drive,78617,30.214499,-97.521811,142922.0,-3770.0,168648.0,124342.0,1064.0,134.33,55191.0,1973.0,,
58313901.0,2317 Village Circle,78745,30.219316999999997,-97.80159300000001,395432.0,-573.0,415204.0,375660.0,1586.0,249.33,11374.0,1968.0,,
29399061.0,102 West 35th Street,78705,30.299771999999997,-97.73467600000001,449568.0,-3601.0,472046.0,404611.0,1250.0,359.65,7500.0,1921.0,,
29547759.0,7914 Cahill Drive,78729,30.44882,-97.767427,306206.0,3774.0,321516.0,290896.0,1842.0,166.24,,1987.0,,
70335011.0,6712 Blissfield Drive,78739,30.190303999999998,-97.90021999999999,505805.0,-2156.0,531095.0,480515.0,3515.0,143.9,10715.0,2005.0,,
29360838.0,18805 Lakeland Drive,78645,30.375619,-98.005255,1064616.0,7010.0,1128493.0,1011385.0,4656.0,228.65,28079.0,2008.0,,
29357912.0,607 Ladin Lane,78734,30.373377,-97.968056,406015.0,4527.0,426316.0,385714.0,2353.0,172.55,13713.0,1986.0,,
29364591.0,6819 Chalk Hill Drive,78759,30.402631,-97.777692,649794.0,-13874.0,682284.0,597810.0,4087.0,158.99,,2001.0,,
58303410.0,11803 Dove Haven Drive,78753,30.383577000000002,-97.669812,321772.0,5002.0,353949.0,305683.0,2260.0,142.38,14749.0,1960.0,06/18/2014,245000.0
70355899.0,20417 Crooked Stick Drive,78660,30.482059999999997,-97.570904,298732.0,-1505.0,313669.0,283795.0,2363.0,126.42,11497.0,2007.0,,
79532133.0,10940 Short Springs Drive,78754,30.363598,-97.646948,244547.0,-1869.0,256774.0,232320.0,1720.0,142.18,13634.0,2007.0,,
2087739124.0,15910 Littig Road,78653,30.329025,-97.481822,449513.0,33363.0,638308.0,296679.0,3884.0,115.73,,,,
29465690.0,2103 Citation Drive,78617,30.216645,-97.517174,189797.0,11286.0,218267.0,157532.0,1368.0,138.74,96573.0,1987.0,,
29449544.0,2017 Cervin Boulevard,78728,30.442916999999998,-97.677755,265379.0,-2704.0,278648.0,252110.0,1790.0,148.26,6403.0,1985.0,,
29418480.0,11101 Cameron Road,78754,30.354311,-97.635434,202393.0,-3377.0,230728.0,176082.0,1096.0,184.67,108900.0,1974.0,,
29406791.0,1309 Larkwood Drive,78723,30.313209000000004,-97.700766,383732.0,-8056.0,410593.0,349196.0,1951.0,196.68,10785.0,1953.0,,
29391728.0,8305 Annabelle Drive,78621,30.273798,-97.459896,130835.0,632.0,150460.0,102051.0,784.0,166.88,56018.0,1980.0,03/23/1999,50000.0
96636066.0,2929 Desert Candle Drive,78681,30.541515999999998,-97.716489,418231.0,7601.0,443325.0,397319.0,2918.0,143.33,,2012.0,,
70992110.0,1609 Teal Trail,78613,30.515437,-97.80001700000001,343783.0,5497.0,360972.0,323156.0,2840.0,121.05,6882.0,2005.0,,
64680129.0,10417 Brimfield Drive,78726,30.429084999999997,-97.81684399999999,507799.0,635.0,533189.0,482409.0,3574.0,142.08,12131.0,2004.0,,
29381092.0,12410 Trails End Road,78641,30.503415000000004,-97.88928,607360.0,3749.0,668096.0,516256.0,3454.0,175.84,290981.0,1994.0,,
29349115.0,30 Tournament Way,78738,30.348437,-97.98965799999999,252193.0,10769.0,264803.0,239583.0,1387.0,181.83,3672.0,1984.0,,
29514519.0,11972 Battle Bridge Drive,78748,30.153429,-97.849301,312238.0,-1321.0,327850.0,293504.0,1573.0,198.5,12283.0,1999.0,12/14/2010,
64427952.0,1704 Channel Road,78746,30.342427,-97.78920699999999,3328541.0,463.0,3661395.0,2962401.0,2421.0,1374.86,28314.0,1955.0,,
29516414.0,11001 Coral Gables Court,78747,30.136298999999998,-97.79217,389538.0,3112.0,409015.0,370061.0,2469.0,157.77,11325.0,1975.0,,
29324308.0,2101 Wright Street,78704,30.255640999999997,-97.773542,556000.0,42355.0,667200.0,511520.0,750.0,741.33,7361.0,1950.0,,
55298542.0,195 Madisons Way,78610,30.097509999999996,-97.84392700000001,253439.0,4600.0,266111.0,240767.0,2121.0,119.49,,2000.0,,
70344018.0,18204 Great Falls Drive,78653,30.321371000000003,-97.529725,187894.0,-906.0,197289.0,176620.0,1567.0,119.91,8450.0,2005.0,,
29572597.0,12404 Summersweet Cove,78729,30.440516,-97.763675,372252.0,-6526.0,390865.0,353639.0,2650.0,140.47,,1991.0,,
29345143.0,1014 Lisa Drive,78733,30.338652000000003,-97.87588199999999,517610.0,-2020.0,564195.0,491730.0,2569.0,201.48,68040.0,1980.0,04/13/2012,
29370887.0,7905 Castle Peak Trail,78726,30.424719,-97.86358100000001,447625.0,-6446.0,474483.0,425244.0,3254.0,137.56,8145.0,2001.0,,
29606850.0,599 Cripple Creek Road,78613,30.498175,-97.832245,237064.0,-6601.0,248917.0,215728.0,1683.0,140.86,8842.0,1997.0,,
29346623.0,3404 Beartree Circle,78730,30.339771000000002,-97.820021,740558.0,7975.0,859047.0,659097.0,3255.0,227.51,29185.0,2001.0,,
29417532.0,200 Prairie Dell Avenue,78752,30.340756,-97.70721999999999,348613.0,1538.0,366044.0,331182.0,1295.0,269.2,10494.0,1961.0,,
83831277.0,21018 Martin Lane,78660,30.486271000000002,-97.558595,514272.0,-19952.0,617126.0,354848.0,2900.0,177.34,222156.0,1980.0,12/15/2008,
29343982.0,17122 Majestic Ridge Road,78738,30.337188,-98.00043199999999,667819.0,184.0,741279.0,601037.0,3343.0,199.77,98881.0,2001.0,,
64907646.0,1610 Lakeway Boulevard,78734,30.355928999999996,-97.96469499999999,706700.0,-41.0,897509.0,600695.0,3189.0,221.61,13242.0,2004.0,,
29411969.0,6810 Mira Loma Lane,78723,30.320646000000004,-97.684426,268550.0,223.0,303462.0,241695.0,1302.0,206.26,6656.0,1964.0,,
29503563.0,7707 Peaceful Hill Lane,78748,30.182529,-97.78688199999999,409556.0,-6099.0,446416.0,372696.0,3039.0,134.77,7666.0,1999.0,06/30/2013,250000.0
29466146.0,3305 River Road,78612,30.202054999999998,-97.507995,159605.0,2701.0,177162.0,137260.0,1248.0,127.89,43068.0,1978.0,,
29469990.0,7902 Rosenberry Drive,78747,30.159084999999997,-97.73973199999999,209199.0,201.0,219659.0,192463.0,1456.0,143.68,5763.0,1998.0,,
29328581.0,2006 Plumbrook Drive,78746,30.275309000000004,-97.832216,643187.0,-6679.0,675346.0,604596.0,2531.0,254.12,13586.0,1982.0,,
29371380.0,12300 Riata Trace Parkway,78727,30.429284999999997,-97.747514,263651.0,10841.0,316381.0,213557.0,968.0,272.37,173064.0,1997.0,07/07/2016,
29479780.0,312 Radam Lane,78745,30.223592,-97.768505,317533.0,8488.0,352462.0,295306.0,998.0,318.17,17158.0,1940.0,,
89549209.0,1801 Carlotta Lane,78733,30.343282000000002,-97.869055,595120.0,-7465.0,636778.0,565364.0,2651.0,224.49,44152.0,2008.0,,
29507459.0,10105 Dobbin Drive,78748,30.181098,-97.850296,394543.0,6048.0,418216.0,374816.0,2320.0,170.06,29529.0,1974.0,,
29489097.0,11505 Antler Bend Road,78737,30.218845,-97.968506,517835.0,8110.0,585154.0,476408.0,2880.0,179.8,48352.0,1985.0,,
29368471.0,12500 Glacier Parke Cove,78726,30.422807000000002,-97.858851,526840.0,-769.0,584792.0,489961.0,4375.0,120.42,13068.0,2001.0,,
29361061.0,7716 Waldon Drive,78750,30.380445,-97.786361,385539.0,5942.0,427948.0,350840.0,1946.0,198.12,9601.0,1997.0,06/29/2018,530000.0
29337771.0,3307 Glenview Avenue,78703,30.305503,-97.752104,516882.0,2692.0,568570.0,491038.0,1518.0,340.5,6190.0,1938.0,,
29511986.0,11436 Cotulla Drive,78739,30.170377000000002,-97.872414,466140.0,6719.0,489447.0,438172.0,3117.0,149.55,9844.0,2001.0,,
28593771.0,13329 Evergreen Way,78737,30.170187,-97.959664,531170.0,2955.0,584287.0,493988.0,2084.0,254.88,174240.0,1995.0,,
119618280.0,11417 Satchel Drive,78754,30.370116999999997,-97.65714100000001,252659.0,980.0,265292.0,240026.0,1601.0,157.81,6042.0,2013.0,,
64566045.0,12719 Palmer Road,78610,30.095671000000003,-97.759912,359196.0,-9078.0,409483.0,323276.0,1568.0,229.08,433291.0,2002.0,,
29516840.0,11212 Pinehurst Drive,78747,30.131140999999996,-97.78533,526271.0,-9659.0,584161.0,452593.0,3766.0,139.74,21780.0,1976.0,,
83825214.0,14800 Navarro Creek Road,78617,30.177616999999998,-97.589015,202846.0,8620.0,212988.0,192704.0,1631.0,124.37,43560.0,2004.0,,
29439977.0,2001 Leeann Drive,78758,30.411799,-97.69663,297322.0,4566.0,312188.0,276509.0,1784.0,166.66,8233.0,1984.0,,
29476207.0,10604 Little Thicket Road,78736,30.248831,-97.999117,466981.0,16112.0,504339.0,424953.0,2445.0,190.99,98010.0,1986.0,,
63838495.0,7826 Manassas Drive,78745,30.195088000000002,-97.81415600000001,360933.0,3577.0,378980.0,342886.0,2048.0,176.24,8969.0,1978.0,,
29497949.0,7330 Gaines Mill Lane,78745,30.199291,-97.811686,320535.0,-1991.0,336562.0,304508.0,1693.0,189.33,7405.0,1981.0,,
29470662.0,15709 Fagerquist Road,78617,30.140608,-97.59295999999999,266736.0,7011.0,301412.0,234728.0,2010.0,132.7,314503.0,1995.0,12/15/2015,
29600750.0,3718 Galena Hills Loop,78681,30.548583,-97.752273,277464.0,-3510.0,291337.0,252492.0,2422.0,114.56,9975.0,2000.0,08/31/2016,
29463647.0,2503 Parker Lane,78741,30.229784000000002,-97.738311,343903.0,-3021.0,361098.0,319830.0,2314.0,148.62,10512.0,1977.0,,
29410484.0,4508 Chiappero Trail,78731,30.320603000000002,-97.75066600000001,610719.0,-7845.0,641255.0,574076.0,1960.0,311.59,7100.0,2011.0,,
29332682.0,16 Sundown Parkway,78746,30.287925,-97.823926,3925961.0,-833265.0,4122259.0,3572625.0,5349.0,733.96,52097.0,2014.0,,
29368462.0,9315 Old Lampasas Trail,78750,30.418737,-97.80535,1039207.0,22151.0,1174304.0,945678.0,3816.0,272.33,215622.0,1994.0,,
29364243.0,14423 Agarita Road,78732,30.399349,-97.906803,1620832.0,7222.0,1701874.0,1539790.0,2868.0,565.14,43560.0,1981.0,,
58312466.0,4460 Stearns Lane,78735,30.237090999999996,-97.809889,529427.0,15649.0,667078.0,460601.0,2505.0,211.35,42906.0,1968.0,,
29499891.0,11017 Swelfling Terrace,78737,30.201614000000003,-97.924722,684540.0,-14215.0,739303.0,643468.0,3743.0,182.89,46174.0,1999.0,03/09/2017,
144291361.0,12528 Johnson Road,78653,30.382776,-97.50828299999999,370498.0,-8009.0,437188.0,333448.0,2128.0,174.11,596336.0,2001.0,,
29331624.0,2213 Quarry Road,78703,30.28547,-97.76888100000001,1461614.0,95573.0,1563927.0,1286220.0,3646.0,400.88,21584.0,1941.0,,
29566452.0,11907 Acorn Creek Trail,78750,30.454867,-97.813645,235841.0,12056.0,247633.0,224049.0,1328.0,177.59,7710.0,1980.0,09/08/2016,
29340804.0,2 Cicero Lane,78746,30.316806,-97.831974,1060281.0,6389.0,1134501.0,1007267.0,3452.0,307.15,56627.0,1982.0,,
29370684.0,9905 Winding Oak Circle,78750,30.422858,-97.80345,564903.0,4647.0,598797.0,536658.0,3506.0,161.12,15463.0,1983.0,,
29322000.0,909 West Gibson Street,78704,30.253117,-97.758178,611804.0,1815.0,697457.0,550624.0,1236.0,494.99,5846.0,1925.0,,
29423818.0,8817 Slayton Drive,78753,30.355997,-97.697384,213926.0,1114.0,224622.0,203230.0,960.0,222.84,7579.0,1963.0,,
241932117.0,12608 Dwight Eisenhower Street,78653,30.35701,-97.521908,242816.0,-3260.0,254957.0,230675.0,2262.0,107.35,7684.0,2016.0,10/21/2016,215700.0
29338430.0,3101 Hayden Bend,78738,30.306361,-97.917064,1059678.0,-1104.0,1112662.0,974904.0,4404.0,240.62,44039.0,1997.0,,
58297935.0,12018 Pleasant Panorama View,78738,30.321046999999997,-97.918712,645746.0,-14536.0,678033.0,594086.0,3450.0,187.17,12571.0,2002.0,,
80094830.0,7109 Midwood Parkway,78736,30.248859000000003,-97.91078900000001,625826.0,-25214.0,682150.0,544469.0,3525.0,177.54,43560.0,2006.0,,
29504836.0,10612 Galsworthy Lane,78739,30.189373,-97.883367,465323.0,-6472.0,488589.0,442057.0,3121.0,149.09,8198.0,1997.0,,
29366937.0,5603 Lands End Street,78734,30.415460999999997,-97.917088,947815.0,52626.0,1099465.0,815121.0,3728.0,254.24,49924.0,1963.0,,
70332024.0,11401 Dona Villa Drive,78726,30.428434999999997,-97.83635100000001,486035.0,3302.0,510337.0,461733.0,2922.0,166.34,14444.0,2006.0,,
29603722.0,1179 Brinkley Drive,78613,30.521108,-97.849211,217776.0,1578.0,228665.0,202532.0,1410.0,154.45,9147.0,1997.0,,
64583493.0,7723 Escala Drive,78735,30.267239,-97.862673,1710538.0,100658.0,2018435.0,1471063.0,5311.0,322.07,138520.0,2003.0,,
28605646.0,3325 Bliss Spillar Road,78739,30.142915999999996,-97.875844,427932.0,6595.0,479284.0,397977.0,2329.0,183.74,184433.0,1983.0,,
29400070.0,5100 Marymount Drive,78723,30.297279,-97.684679,302171.0,-5789.0,317280.0,277997.0,1130.0,267.41,7361.0,1970.0,,
29344500.0,4704 Eby Lane,78731,30.338607,-97.780637,647763.0,-4481.0,693106.0,589464.0,2394.0,270.58,6922.0,1990.0,,
29437006.0,12340 Shropshire Boulevard,78753,30.393413,-97.65514399999999,215883.0,1443.0,233154.0,198612.0,1557.0,138.65,7998.0,1986.0,,
29549256.0,1059 Red Bud Lane,78664,30.517965999999998,-97.614171,379974.0,13132.0,402772.0,338177.0,2390.0,158.98,43908.0,2001.0,,
29474457.0,7707 Thomas Springs Road,78736,30.248296000000003,-97.922036,434279.0,9757.0,486392.0,390851.0,1994.0,217.79,57063.0,1961.0,10/18/2017,
29445822.0,803 Pigeon Forge Road,78660,30.423971999999996,-97.609158,213496.0,-5861.0,224171.0,202821.0,1492.0,143.09,11988.0,1984.0,,
29340742.0,2108 Paisano Road,78746,30.313948,-97.801733,1343798.0,1590.0,1478178.0,1249732.0,4177.0,321.71,64939.0,1968.0,,
83123937.0,9907 Thaxton Road,78747,30.131190000000004,-97.73483,184928.0,40.0,207119.0,164586.0,1050.0,176.12,157021.0,1975.0,,
60337123.0,1229 Deerhound Place,78664,30.538794,-97.65939200000001,257812.0,93.0,270703.0,244921.0,2574.0,100.16,5807.0,2004.0,,
52831183.0,2341 Vernell Way,78664,30.534107000000002,-97.66717,225813.0,8243.0,237104.0,214522.0,1729.0,130.6,8175.0,1999.0,10/04/2016,
29616244.0,15850 Garrison Circle,78717,30.487454,-97.733828,389496.0,32.0,408971.0,370021.0,2945.0,132.26,,2001.0,,
29471767.0,6119 Turnersville Road,78610,30.068369,-97.732692,447528.0,-2914.0,514657.0,416201.0,3574.0,125.22,285841.0,1999.0,,
29325675.0,1403 Foxtail Cove,78704,30.261905,-97.77798,1043711.0,-973.0,1095897.0,991525.0,3082.0,338.65,10659.0,1985.0,,
89548360.0,808 Horseback Hollow,78732,30.351153000000004,-97.903573,607843.0,-16003.0,650392.0,559216.0,4226.0,143.83,11922.0,2009.0,,
29383501.0,641 Allen Street,78702,30.257179999999998,-97.704249,588010.0,-18891.0,799694.0,476288.0,797.0,737.78,22781.0,1935.0,,
70323824.0,200 Westhaven Drive,78746,30.285162,-97.810137,1333165.0,-11518.0,1466481.0,1146522.0,3112.0,428.39,15046.0,2005.0,,
29469518.0,7902 Dee Gabriel Collins Road,78744,30.175182,-97.70245600000001,681875.0,-13685.0,1363750.0,565956.0,4772.0,142.89,105415.0,1965.0,,
114409886.0,476 Stone View Trail,78737,30.193538,-98.008072,324428.0,12628.0,340649.0,308207.0,1875.0,173.03,1516324.0,2011.0,05/23/2012,
144413366.0,11701 Bradshaw Road,78747,30.123396000000003,-97.774619,412328.0,-2591.0,470054.0,362849.0,1200.0,343.61,2716837.0,2006.0,,
29447078.0,1502 Gatlinburg Drive,78660,30.432312,-97.607349,279299.0,-1091.0,293264.0,265334.0,2341.0,119.31,28719.0,1983.0,,
29340120.0,3501 San Mateo Court,78738,30.310707,-97.932813,432248.0,-1253.0,453860.0,406313.0,2417.0,178.84,13242.0,1998.0,,
70354416.0,1909 Sorghum Hill Drive,78753,30.369681,-97.6582,218943.0,7566.0,234269.0,207996.0,1362.0,160.75,5253.0,2007.0,,
29326376.0,1705 Thousand Oaks Circle,78746,30.265834,-97.805611,703085.0,71.0,745270.0,660900.0,2242.0,313.6,9030.0,1978.0,08/17/2016,589000.0
29595615.0,1820 Feather Nest Drive,78613,30.480794,-97.84271899999999,359429.0,1968.0,377400.0,341458.0,2770.0,129.76,8509.0,1997.0,,
80096523.0,12920 Hacienda Ridge,78738,30.300684000000004,-97.950051,1566841.0,10219.0,1723525.0,1425825.0,5342.0,293.31,34848.0,2011.0,04/26/2012,
29405777.0,1920 Gaston Place Drive,78723,30.312438,-97.688153,163766.0,-9533.0,185056.0,142476.0,739.0,221.6,2814.0,1985.0,,
29555337.0,13318 Broadmeade Avenue,78729,30.468297999999997,-97.78215,314084.0,3747.0,332929.0,298380.0,1955.0,160.66,23086.0,1977.0,,
64740956.0,13500 Pecan Drive,78734,30.357196999999996,-97.91855799999999,7138260.0,-45851.0,11064303.0,6781347.0,5248.0,1360.19,2515721.0,1981.0,,
29427226.0,3605 Brownwood Drive,78759,30.365954,-97.747658,490899.0,-5332.0,515444.0,466354.0,1981.0,247.8,9405.0,1968.0,,
114406445.0,104 Stone Shadow Cove,78734,30.359028000000002,-98.00708,1450474.0,-24546.0,1624531.0,1276417.0,5906.0,245.59,20495.0,2011.0,,
70331833.0,8415 Big View Drive,78730,30.352933,-97.86832700000001,1115795.0,-959.0,1316638.0,1015373.0,5754.0,193.92,44561.0,2008.0,,
29380768.0,11212 Beach Road,78641,30.496452,-97.913306,687311.0,-13367.0,756042.0,611707.0,2208.0,311.28,40031.0,1970.0,,
185217039.0,14909 Mistletoe Heights Drive,78717,30.500943,-97.79065899999999,294822.0,777.0,309563.0,274184.0,1970.0,149.66,,2004.0,,
29402795.0,6910 Crystalbrook Drive,78724,30.306434000000003,-97.652947,289831.0,-6141.0,310119.0,272441.0,1904.0,152.22,8838.0,1984.0,,
29498957.0,7102 Teaberry Drive,78745,30.192224,-97.79004599999999,315097.0,13667.0,349758.0,286738.0,1483.0,212.47,8224.0,1978.0,,
29345418.0,57 Treehaven Lane,78738,30.341109999999997,-97.98818399999999,887004.0,-12798.0,957964.0,789434.0,3688.0,240.51,19637.0,2007.0,08/03/2015,850000.0
83831366.0,234 Sunrise Ridge Cove,78738,30.331560999999997,-97.964322,395261.0,-965.0,415024.0,375498.0,2716.0,145.53,7928.0,2008.0,,
29509556.0,9806 Roxanna Drive,78748,30.17592,-97.82787900000001,387843.0,1299.0,407235.0,368451.0,2992.0,129.63,7666.0,1983.0,08/23/2016,353000.0
29390641.0,9398 FM 969,78724,30.272354999999997,-97.6312,227602.0,-762.0,257190.0,193462.0,1168.0,194.86,56628.0,1945.0,,
