Unnamed,Latitude,Longitude,School_Name,School_Address,School_Rating,zipcode
1744,30.16871,-97.874293,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6851,30.170152,-97.873738,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2096,30.170377,-97.872414,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4289,30.170661,-97.874322,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6655,30.171101,-97.874325,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4686,30.171321,-97.874326,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
943,30.172802,-97.874327,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78745
5707,30.172868,-97.868952,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
8493,30.17423,-97.865318,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78739
5885,30.175147,-97.863059,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5924,30.175184,-97.867473,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5214,30.17674,-97.866642,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
8354,30.180202,-97.890382,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78739
3321,30.180251,-97.890059,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
3063,30.180634,-97.891564,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2916,30.180761,-97.860325,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5532,30.181378,-97.889766,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5297,30.181511,-97.860584,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
7144,30.181789,-97.861869,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2983,30.181802,-97.893893,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
8247,30.182046,-97.907172,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
7225,30.182703,-97.891276,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4288,30.182962,-97.86269,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2857,30.183434,-97.86247,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
7507,30.183476,-97.895241,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
7053,30.184056,-97.893095,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6231,30.184212,-97.889346,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6868,30.184262,-97.901936,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1459,30.184624,-97.902401,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5316,30.184725,-97.89388,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2578,30.185867,-97.898884,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3822,30.186079,-97.908426,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7582,30.186156,-97.893564,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
3915,30.186428,-97.892607,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
8408,30.186665,-97.901815,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7161,30.186875,-97.895256,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1863,30.186883,-97.898438,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5565,30.186915,-97.888456,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2796,30.187178,-97.897759,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5752,30.187539,-97.898656,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7717,30.187644,-97.906611,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6304,30.187774,-97.900675,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7359,30.187823,-97.867769,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2204,30.187966,-97.893666,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
7330,30.188645,-97.881524,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4983,30.188814,-97.902377,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1438,30.189298,-97.902664,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2125,30.189373,-97.883367,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6640,30.189568,-97.897693,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7261,30.189582,-97.89745,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2050,30.190304,-97.90022,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3690,30.190357,-97.892119,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5347,30.190562,-97.907181,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1646,30.190723,-97.889684,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
1362,30.190847,-97.905522,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
996,30.19086,-97.899672,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78660
5951,30.191296,-97.910082,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7932,30.191775,-97.905305,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4660,30.192039,-97.891134,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5346,30.19212,-97.868678,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6262,30.192232,-97.916409,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2576,30.192266,-97.915806,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7281,30.192419,-97.874136,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
3901,30.192474,-97.895329,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4057,30.192672,-97.915983,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4695,30.192827,-97.88836,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
7852,30.192829,-97.87811,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6245,30.192955,-97.917113,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6686,30.193289,-97.873616,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6007,30.193547,-97.859816,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
3747,30.193574,-97.860243,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6626,30.193776,-97.896035,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6725,30.194189,-97.8952,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2542,30.194629,-97.863303,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
2561,30.19476,-97.900124,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6323,30.194776,-97.883772,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5283,30.194868,-97.862689,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
1126,30.195008,-97.862442,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4001,30.195066,-97.898362,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7782,30.195337,-97.883737,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6466,30.195378,-97.885767,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4152,30.195548,-97.875508,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
3608,30.195673,-97.87532,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4636,30.195864,-97.89104,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
6435,30.195897,-97.914931,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7593,30.196235,-97.916624,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6110,30.196418,-97.887922,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
4979,30.196672,-97.905636,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2293,30.196836,-97.898914,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1077,30.197226,-97.901443,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4800,30.197733,-97.865131,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78749
5194,30.198675,-97.901773,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3265,30.199735,-97.914649,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6212,30.199738,-97.900459,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5464,30.20037,-97.914887,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7082,30.200973,-97.9222,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4845,30.202399,-97.924085,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4163,30.203645,-97.920246,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7736,30.204538,-97.915277,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1944,30.204573,-97.925628,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2329,30.204753,-97.916804,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4139,30.20488,-97.913983,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4098,30.205731,-97.921,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6174,30.206817,-97.92022,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1959,30.210208,-97.916351,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
8380,30.210272,-97.916971,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4345,30.212345,-97.920008,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1361,30.213334,-97.919221,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5390,30.213444,-97.906618,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4850,30.213553,-97.922724,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2222,30.213787,-97.919853,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2734,30.213789,-97.90571,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
419,30.213903,-97.923649,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78745
315,30.214271,-97.90846,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78729
5116,30.214338,-97.912395,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2355,30.214412,-97.921302,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4119,30.215309,-97.922822,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3814,30.215588,-97.934666,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4545,30.215966,-97.911495,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3533,30.217096,-97.910486,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7202,30.217119,-97.92732,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2990,30.217743,-97.936513,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7452,30.217776,-97.907593,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1060,30.218184,-97.909094,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6547,30.218227,-97.916083,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4126,30.218435,-97.91797,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
704,30.219029,-97.906148,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78613
2446,30.21905,-97.930613,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4942,30.219238,-97.925717,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1734,30.219815,-97.930089,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6786,30.219863,-97.908697,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
594,30.219992,-97.937825,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78746
5374,30.220255,-97.908623,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7684,30.220823,-97.910629,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6907,30.221128,-97.928844,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4698,30.22128,-97.911193,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1321,30.221468,-97.919244,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2207,30.221711,-97.933125,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2668,30.221733,-97.933597,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1844,30.221741,-97.923275,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6100,30.221944,-97.920881,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
55,30.222492,-97.93371,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78640
1274,30.222656,-97.934224,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1458,30.222713,-97.907657,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
474,30.222753,-97.927382,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78750
1840,30.222887,-97.937721,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5810,30.223122,-97.911284,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6337,30.223206,-97.908514,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7132,30.223417,-97.9098,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4969,30.223883,-97.92613,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4704,30.224005,-97.9297,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1007,30.224031,-97.914149,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
8178,30.225441,-97.91841,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
8470,30.225576,-97.93556,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
199,30.225636,-97.930387,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78664
5051,30.225823,-97.92795,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1063,30.226796,-97.916645,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4335,30.226975,-97.937956,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6431,30.22724,-97.914835,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2534,30.22756,-97.917654,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3922,30.227628,-97.919046,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7905,30.227803,-97.933154,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4437,30.228441,-97.937149,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
42,30.228595,-97.944544,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78734
8449,30.228701,-97.928346,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4910,30.229195,-97.918576,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3036,30.229895,-97.919605,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6368,30.230547,-97.916562,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4346,30.231014,-97.935232,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2984,30.231504,-97.919751,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7343,30.231769,-97.937127,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
917,30.232639,-97.939221,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78613
7298,30.233607,-97.933453,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2236,30.234096,-97.925442,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1315,30.234101,-97.940568,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1356,30.234704,-97.941897,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6613,30.235416,-97.930955,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1787,30.235438,-97.947495,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
8186,30.235463,-97.927813,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5135,30.235634,-97.936981,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5403,30.236401,-97.934749,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3782,30.236587,-97.940995,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
1931,30.237316,-97.941028,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
3706,30.237498,-97.934001,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
6899,30.237705,-97.927002,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7277,30.238186,-97.936112,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7569,30.238257,-97.928753,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
5653,30.238455,-97.927232,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
4136,30.238973,-97.935605,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
457,30.240945,-97.925398,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
4894,30.241557,-97.951131,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
2189,30.243829,-97.930001,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
7703,30.243836,-97.934363,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
2966,30.245559,-97.933919,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
554,30.246418,-97.933666,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
206,30.248169,-97.927411,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78749
810,30.25104,-97.932358,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78756
1799,30.25212,-97.932658,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
1560,30.252182,-97.937954,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
6737,30.2527,-97.941,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
5414,30.253296,-97.933324,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
6297,30.25603,-97.936386,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
1794,30.256221,-97.934951,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78738
5644,30.259737,-97.779967,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78703
3004,30.260393,-97.914763,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
498,30.260966,-97.801524,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78660
1093,30.261156,-97.92183,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
1093,30.261156,-97.92183,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78738
5538,30.261286,-97.780887,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78703
4648,30.261624,-97.781053,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78703
6624,30.262784,-97.920841,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
6624,30.262784,-97.920841,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78738
466,30.264528,-97.79545,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78660
627,30.264743,-97.812475,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78749
1470,30.264917,-97.919426,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
1470,30.264917,-97.919426,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78738
5592,30.267624,-97.810322,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78746
8040,30.267653,-97.798743,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78746
312,30.269012,-97.881214,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
312,30.269012,-97.881214,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78738
8093,30.26974,-97.797088,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78746
8129,30.270287,-97.868431,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78733
5131,30.270859,-97.819107,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78746
737,30.271409,-97.821014,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78729
7645,30.272244,-97.819795,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78746
1467,30.273796,-97.808233,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78746
852,30.273992,-97.854655,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78745
361,30.274654,-97.791959,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78664
792,30.275244,-97.822014,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78664
7958,30.275647,-97.821032,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78746
4982,30.276142,-97.808655,Eanes Elementary School,"4101 Bee Cave Road, West Lake Hills, TX  78746",10,78746
570,30.27616,-97.885852,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78660
570,30.27616,-97.885852,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78660
4560,30.277091,-97.80702,Eanes Elementary School,"4101 Bee Cave Road, West Lake Hills, TX  78746",10,78746
7867,30.277628,-97.869433,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
7867,30.277628,-97.869433,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78733
589,30.277683,-97.87253,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78748
589,30.277683,-97.87253,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78748
7728,30.27814,-97.878293,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
7728,30.27814,-97.878293,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78733
7803,30.278187,-97.870214,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
7803,30.278187,-97.870214,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78733
524,30.27886,-97.86711,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78613
524,30.27886,-97.86711,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78613
8112,30.279543,-97.798473,Eanes Elementary School,"4101 Bee Cave Road, West Lake Hills, TX  78746",10,78746
8112,30.279543,-97.798473,Hill Country Middle School,"1300 Walsh Tarlton Lane, Austin, TX  78746",10,78746
927,30.279557,-97.865971,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78664
927,30.279557,-97.865971,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78664
8130,30.280186,-97.841782,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78746
772,30.280286,-97.804927,Eanes Elementary School,"4101 Bee Cave Road, West Lake Hills, TX  78746",10,78653
8233,30.281245,-97.880392,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
8233,30.281245,-97.880392,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78733
274,30.281308,-97.935216,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78664
274,30.281308,-97.935216,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78664
3772,30.281417,-97.806653,Eanes Elementary School,"4101 Bee Cave Road, West Lake Hills, TX  78746",10,78746
8070,30.281542,-97.833922,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10,78746
8464,30.281556,-97.87477,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
8464,30.281556,-97.87477,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78733
5572,30.283073,-97.93472,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
5572,30.283073,-97.93472,West Ridge Middle School,"9201 Scenic Bluff Drive, Austin, TX  78733",10,78738
4795,30.283147,-97.920259,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78738
