school_rating,house_zipcode
4.333333333333333,78652
5.0,78747
3.6666666666666665,78617
4.0,78719
4.333333333333333,78652
5.0,78747
3.5,78617
5.0,78747
4.0,78747
4.333333333333333,78652
4.25,78652
6.5,78652
4.333333333333333,78652
3.6666666666666665,78617
2.6666666666666665,78747
5.0,78747
4.333333333333333,78747
4.75,78747
3.6666666666666665,78617
3.6666666666666665,78617
5.0,78747
4.333333333333333,78652
4.0,78747
4.333333333333333,78652
5.0,78612
3.5,78719
4.0,78747
5.0,78652
4.0,78747
4.333333333333333,78652
4.333333333333333,78652
2.6666666666666665,78747
4.333333333333333,78652
3.6666666666666665,78617
2.6666666666666665,78747
4.333333333333333,78747
4.0,78747
4.0,78617
4.0,78617
3.6666666666666665,78719
3.6666666666666665,78617
4.333333333333333,78612
5.0,78747
2.3333333333333335,78747
5.0,78747
3.5,78617
5.0,78747
4.0,78747
4.333333333333333,78652
3.6666666666666665,78612
5.0,78652
2.6666666666666665,78747
2.3333333333333335,78747
5.0,78747
4.0,78747
5.0,78652
7.5,78652
4.333333333333333,78652
5.0,78652
5.0,78652
4.0,78747
4.333333333333333,78652
4.333333333333333,78652
3.5,78617
2.6666666666666665,78744
4.0,78747
3.6666666666666665,78617
4.333333333333333,78652
4.333333333333333,78748
4.333333333333333,78748
5.0,78747
5.0,78747
2.3333333333333335,78747
3.6666666666666665,78617
3.6666666666666665,78612
5.0,78747
5.0,78652
4.0,78747
4.333333333333333,78652
2.3333333333333335,78747
5.0,78747
3.6666666666666665,78617
5.0,78747
3.6666666666666665,78617
8.0,78652
8.0,78652
8.0,78652
5.0,78747
2.3333333333333335,78747
5.0,78747
5.0,78747
8.0,78739
8.0,78739
8.0,78652
5.0,78747
4.0,78747
8.0,78652
8.0,78652
3.6666666666666665,78617
4.333333333333333,78652
5.0,78747
4.0,78747
4.333333333333333,78652
8.0,78652
5.0,78747
5.0,78747
4.333333333333333,78748
5.0,78747
8.0,78652
3.6666666666666665,78617
3.5,78617
5.0,78747
4.333333333333333,78748
4.333333333333333,78652
8.0,78652
4.25,78652
5.0,78747
8.0,78739
5.0,78747
8.0,78652
4.0,78747
6.333333333333333,78748
8.0,78739
6.333333333333333,78748
3.6666666666666665,78617
4.333333333333333,78748
5.0,78747
4.333333333333333,78748
4.333333333333333,78748
4.333333333333333,78748
4.333333333333333,78748
4.0,78747
8.0,78739
5.0,78747
4.333333333333333,78748
4.333333333333333,78748
4.0,78747
4.333333333333333,78748
4.0,78747
4.333333333333333,78748
5.0,78747
8.0,78739
8.0,78652
3.6666666666666665,78747
5.666666666666667,78748
8.0,78652
8.0,78652
8.0,78652
4.0,78747
4.333333333333333,78748
8.0,78652
8.0,78652
8.0,78652
4.333333333333333,78748
4.333333333333333,78748
3.6666666666666665,78617
4.333333333333333,78748
8.0,78739
4.0,78747
3.6666666666666665,78747
8.0,78748
5.0,78747
4.0,78747
8.0,78652
4.0,78747
8.0,78748
4.333333333333333,78612
4.0,78652
8.0,78739
3.6666666666666665,78747
3.6666666666666665,78719
8.0,78652
4.0,78747
8.0,78748
8.0,78739
8.0,78748
8.0,78652
5.0,78747
4.0,78747
5.0,78747
8.0,78739
5.25,78748
4.333333333333333,78748
4.333333333333333,78748
8.0,78748
8.0,78748
4.0,78748
4.0,78747
8.0,78739
3.6666666666666665,78748
4.0,78748
8.0,78748
4.0,78747
8.0,78739
4.0,78748
4.0,78748
3.6666666666666665,78747
4.333333333333333,78748
8.0,78739
8.0,78739
4.0,78748
4.0,78747
4.0,78748
4.0,78748
8.0,78748
4.0,78748
4.333333333333333,78612
4.0,78748
8.0,78652
4.0,78748
8.0,78739
4.0,78748
8.0,78748
3.6666666666666665,78748
4.0,78748
8.0,78748
3.6666666666666665,78747
4.0,78748
4.0,78748
8.0,78739
8.0,78652
3.6666666666666665,78747
5.0,78744
5.666666666666667,78748
4.333333333333333,78748
7.333333333333333,78748
8.0,78748
4.0,78748
8.0,78748
8.0,78739
8.0,78748
8.0,78739
3.6666666666666665,78747
8.0,78652
8.0,78739
3.5,78617
4.333333333333333,78748
4.0,78748
4.0,78747
8.0,78748
4.333333333333333,78612
4.0,78748
3.6666666666666665,78747
4.333333333333333,78748
4.0,78748
5.666666666666667,78748
8.0,78748
8.0,78739
5.666666666666667,78748
4.0,78748
8.0,78748
3.6666666666666665,78747
8.0,78748
3.6666666666666665,78747
4.0,78747
5.0,78747
4.333333333333333,78612
8.0,78739
5.0,78747
7.333333333333333,78748
4.0,78747
4.0,78748
3.6666666666666665,78747
4.333333333333333,78612
4.0,78748
8.0,78748
8.0,78739
4.0,78748
4.0,78744
8.0,78748
4.0,78747
4.0,78748
3.6666666666666665,78617
5.666666666666667,78748
4.0,78747
8.0,78739
4.0,78747
8.0,78748
4.0,78748
5.0,78747
4.0,78744
7.333333333333333,78748
4.0,78747
4.0,78748
8.0,78739
4.0,78748
8.0,78739
4.0,78747
8.0,78739
4.0,78748
3.6666666666666665,78747
4.0,78748
8.0,78739
4.0,78748
8.25,78739
8.0,78748
8.0,78748
3.6666666666666665,78744
4.0,78748
3.6666666666666665,78617
4.333333333333333,78612
8.0,78748
3.0,78744
4.333333333333333,78612
3.0,78612
8.0,78748
4.0,78748
5.666666666666667,78748
3.3333333333333335,78744
3.0,78744
8.0,78748
4.0,78748
8.0,78739
4.0,78748
6.333333333333333,78748
4.0,78748
4.0,78748
4.333333333333333,78612
4.333333333333333,78612
8.0,78739
3.6666666666666665,78617
8.0,78748
8.0,78748
8.0,78748
3.3333333333333335,78744
3.0,78744
8.0,78739
8.0,78739
5.666666666666667,78748
4.333333333333333,78612
3.6666666666666665,78744
4.0,78748
8.0,78748
8.0,78748
4.0,78748
8.0,78748
8.666666666666666,78737
4.0,78748
5.666666666666667,78748
8.0,78739
8.0,78748
8.0,78748
3.6666666666666665,78617
3.0,78744
6.333333333333333,78748
4.0,78748
5.666666666666667,78748
5.666666666666667,78748
3.0,78744
4.0,78748
8.0,78739
8.333333333333334,78739
8.0,78739
6.333333333333333,78748
3.0,78744
3.6666666666666665,78617
5.666666666666667,78748
4.0,78748
3.0,78744
6.333333333333333,78748
8.0,78739
6.333333333333333,78748
4.333333333333333,78612
8.333333333333334,78739
8.666666666666666,78737
5.666666666666667,78748
4.0,78748
5.666666666666667,78748
8.333333333333334,78739
5.666666666666667,78748
4.0,78748
6.333333333333333,78748
8.0,78739
8.333333333333334,78739
3.0,78744
3.0,78744
3.0,78744
8.333333333333334,78739
5.666666666666667,78748
3.6666666666666665,78617
5.666666666666667,78748
8.333333333333334,78739
6.333333333333333,78748
4.0,78748
8.0,78739
3.0,78744
4.0,78748
2.3333333333333335,78744
3.0,78744
6.333333333333333,78748
5.666666666666667,78748
3.0,78744
2.3333333333333335,78744
4.333333333333333,78612
8.0,78739
4.0,78748
8.333333333333334,78739
8.333333333333334,78739
3.6666666666666665,78617
3.6666666666666665,78744
4.333333333333333,78612
3.3333333333333335,78744
3.6666666666666665,78744
6.333333333333333,78748
4.0,78748
3.5,78617
8.666666666666666,78737
5.666666666666667,78748
5.666666666666667,78748
5.666666666666667,78748
6.333333333333333,78748
6.333333333333333,78748
8.333333333333334,78739
4.0,78748
4.0,78612
3.6666666666666665,78617
6.333333333333333,78739
6.333333333333333,78748
5.666666666666667,78748
5.666666666666667,78748
4.0,78748
5.666666666666667,78748
6.333333333333333,78748
4.0,78612
6.333333333333333,78748
8.333333333333334,78739
2.3333333333333335,78744
8.0,78739
5.666666666666667,78748
3.3333333333333335,78744
8.333333333333334,78739
4.0,78748
6.333333333333333,78739
4.0,78748
5.666666666666667,78748
5.666666666666667,78748
6.333333333333333,78748
4.0,78748
6.333333333333333,78748
4.0,78748
5.666666666666667,78748
5.666666666666667,78748
4.0,78748
6.333333333333333,78748
8.666666666666666,78737
5.666666666666667,78748
4.0,78748
6.333333333333333,78748
6.333333333333333,78748
6.333333333333333,78748
5.666666666666667,78748
6.333333333333333,78748
4.0,78748
3.0,78744
6.333333333333333,78739
8.333333333333334,78739
5.666666666666667,78748
3.6666666666666665,78744
6.333333333333333,78748
3.3333333333333335,78744
6.333333333333333,78748
5.666666666666667,78748
5.666666666666667,78748
3.3333333333333335,78744
5.666666666666667,78748
3.3333333333333335,78744
3.6666666666666665,78617
4.0,78748
3.6666666666666665,78617
4.0,78617
3.3333333333333335,78744
3.0,78744
8.666666666666666,78737
5.666666666666667,78748
4.0,78748
7.666666666666667,78739
4.0,78748
3.0,78744
4.0,78748
3.3333333333333335,78748
2.6666666666666665,78744
4.0,78748
8.666666666666666,78739
7.666666666666667,78737
3.0,78744
4.0,78748
4.0,78748
7.666666666666667,78739
4.25,78612
6.333333333333333,78748
8.666666666666666,78737
3.5,78617
4.0,78748
4.0,78748
3.3333333333333335,78744
4.0,78748
3.3333333333333335,78744
5.666666666666667,78748
5.666666666666667,78748
4.0,78748
8.666666666666666,78737
3.5,78617
8.666666666666666,78737
5.666666666666667,78748
8.333333333333334,78739
8.333333333333334,78739
6.333333333333333,78749
5.666666666666667,78748
6.333333333333333,78749
8.666666666666666,78737
4.0,78748
8.666666666666666,78737
8.333333333333334,78739
4.0,78748
8.333333333333334,78749
8.0,78737
6.333333333333333,78748
5.666666666666667,78748
6.333333333333333,78749
8.666666666666666,78737
6.333333333333333,78748
5.666666666666667,78748
4.0,78748
5.666666666666667,78748
3.3333333333333335,78744
3.3333333333333335,78748
3.3333333333333335,78748
8.333333333333334,78739
3.6666666666666665,78617
5.666666666666667,78748
3.3333333333333335,78744
8.333333333333334,78749
5.666666666666667,78748
5.666666666666667,78748
8.333333333333334,78749
8.333333333333334,78739
5.666666666666667,78748
8.333333333333334,78739
3.5,78748
3.6666666666666665,78617
6.333333333333333,78749
3.3333333333333335,78744
4.0,78748
3.3333333333333335,78748
4.0,78748
8.666666666666666,78737
8.75,78737
8.333333333333334,78739
4.0,78748
8.666666666666666,78737
6.333333333333333,78749
1.6666666666666667,78744
8.333333333333334,78749
6.333333333333333,78749
8.666666666666666,78737
5.666666666666667,78748
5.666666666666667,78748
6.333333333333333,78749
8.333333333333334,78749
8.333333333333334,78739
7.333333333333333,78748
3.5,78612
1.6666666666666667,78744
8.333333333333334,78739
3.6666666666666665,78617
8.333333333333334,78739
9.333333333333334,78739
8.0,78748
8.666666666666666,78737
3.5,78745
4.0,78748
1.6666666666666667,78744
3.3333333333333335,78745
9.333333333333334,78739
8.666666666666666,78737
8.333333333333334,78739
3.3333333333333335,78745
3.3333333333333335,78748
3.3333333333333335,78612
4.0,78748
3.3333333333333335,78748
3.3333333333333335,78744
3.3333333333333335,78745
8.666666666666666,78737
4.0,78748
3.3333333333333335,78748
3.6666666666666665,78745
3.3333333333333335,78748
1.6666666666666667,78744
2.0,78744
9.333333333333334,78739
1.6666666666666667,78744
9.333333333333334,78739
9.25,78739
1.6666666666666667,78744
8.666666666666666,78737
1.6666666666666667,78744
4.0,78745
7.333333333333333,78748
8.666666666666666,78737
8.666666666666666,78737
9.333333333333334,78739
7.666666666666667,78748
8.666666666666666,78737
9.333333333333334,78739
9.333333333333334,78739
3.6666666666666665,78745
2.6666666666666665,78744
5.666666666666667,78748
3.0,78617
3.3333333333333335,78745
3.6666666666666665,78745
3.3333333333333335,78745
8.666666666666666,78737
9.333333333333334,78739
4.0,78745
9.333333333333334,78739
7.333333333333333,78745
9.333333333333334,78739
1.6666666666666667,78744
8.333333333333334,78739
9.333333333333334,78739
3.3333333333333335,78745
4.0,78745
3.6666666666666665,78617
3.3333333333333335,78745
8.666666666666666,78737
3.3333333333333335,78745
3.3333333333333335,78745
3.3333333333333335,78745
4.0,78745
3.3333333333333335,78745
8.333333333333334,78739
3.3333333333333335,78745
7.666666666666667,78748
9.333333333333334,78739
7.666666666666667,78748
7.666666666666667,78745
8.666666666666666,78737
4.0,78748
4.0,78748
9.333333333333334,78739
9.333333333333334,78739
7.666666666666667,78748
9.333333333333334,78739
9.333333333333334,78739
8.666666666666666,78737
8.666666666666666,78737
6.0,78748
3.3333333333333335,78745
1.6666666666666667,78744
3.3333333333333335,78745
7.666666666666667,78745
3.6666666666666665,78617
8.666666666666666,78737
9.333333333333334,78739
9.333333333333334,78739
1.6666666666666667,78744
3.0,78617
8.666666666666666,78737
8.666666666666666,78737
6.0,78748
8.666666666666666,78737
7.666666666666667,78748
9.333333333333334,78739
8.666666666666666,78737
1.6666666666666667,78744
9.333333333333334,78739
9.333333333333334,78739
9.333333333333334,78739
1.6666666666666667,78744
4.333333333333333,78748
1.6666666666666667,78744
3.6666666666666665,78617
1.6666666666666667,78744
1.6666666666666667,78744
1.6666666666666667,78744
9.333333333333334,78737
2.3333333333333335,78744
3.3333333333333335,78745
6.0,78745
3.3333333333333335,78744
8.0,78737
8.666666666666666,78737
9.333333333333334,78739
3.6666666666666665,78745
3.0,78617
3.0,78617
1.6666666666666667,78744
9.333333333333334,78739
3.3333333333333335,78745
3.3333333333333335,78744
3.3333333333333335,78745
8.666666666666666,78737
6.0,78745
3.3333333333333335,78745
9.333333333333334,78737
9.333333333333334,78737
8.666666666666666,78737
8.666666666666666,78737
9.333333333333334,78739
8.666666666666666,78737
9.333333333333334,78739
1.6666666666666667,78744
3.3333333333333335,78745
3.3333333333333335,78745
3.6666666666666665,78617
9.333333333333334,78737
3.3333333333333335,78744
3.3333333333333335,78612
9.333333333333334,78739
9.333333333333334,78739
3.6666666666666665,78745
8.666666666666666,78737
1.6666666666666667,78744
2.3333333333333335,78744
9.333333333333334,78737
3.3333333333333335,78745
7.0,78737
8.666666666666666,78737
3.3333333333333335,78745
8.666666666666666,78737
2.6666666666666665,78744
9.333333333333334,78739
1.6666666666666667,78744
7.666666666666667,78745
8.0,78749
8.0,78749
6.0,78745
9.333333333333334,78739
1.6666666666666667,78744
7.333333333333333,78749
3.6666666666666665,78745
3.0,78617
8.666666666666666,78737
9.333333333333334,78739
4.0,78745
3.3333333333333335,78617
6.0,78745
3.6666666666666665,78745
2.6666666666666665,78745
6.0,78745
4.0,78745
8.0,78749
8.666666666666666,78737
9.333333333333334,78739
6.0,78745
9.333333333333334,78739
3.6666666666666665,78745
8.0,78749
2.0,78744
2.3333333333333335,78744
8.0,78749
7.666666666666667,78745
7.666666666666667,78745
4.0,78745
9.333333333333334,78739
3.6666666666666665,78745
2.3333333333333335,78744
4.0,78745
9.333333333333334,78739
2.3333333333333335,78744
2.0,78744
2.0,78744
9.333333333333334,78739
1.6666666666666667,78744
3.3333333333333335,78612
2.6666666666666665,78745
9.333333333333334,78739
4.0,78745
8.666666666666666,78737
9.333333333333334,78739
3.0,78617
2.6666666666666665,78744
4.0,78745
2.3333333333333335,78744
2.0,78744
3.6666666666666665,78745
9.333333333333334,78739
8.75,78737
9.333333333333334,78739
3.0,78617
4.0,78745
8.666666666666666,78737
2.0,78744
9.25,78737
3.3333333333333335,78612
7.333333333333333,78749
9.333333333333334,78739
4.0,78745
2.0,78744
2.6666666666666665,78745
2.6666666666666665,78745
9.333333333333334,78737
2.6666666666666665,78745
3.0,78617
7.666666666666667,78745
9.333333333333334,78739
4.0,78745
4.0,78745
2.0,78744
1.6666666666666667,78744
3.6666666666666665,78745
3.6666666666666665,78745
2.0,78744
2.3333333333333335,78744
9.333333333333334,78739
6.0,78745
2.0,78744
3.3333333333333335,78612
7.666666666666667,78748
7.666666666666667,78745
2.6666666666666665,78745
1.6666666666666667,78744
7.333333333333333,78749
2.0,78744
8.666666666666666,78737
9.333333333333334,78749
2.6666666666666665,78745
3.0,78617
2.6666666666666665,78745
3.0,78617
3.6666666666666665,78617
3.6666666666666665,78745
7.333333333333333,78749
4.0,78745
8.666666666666666,78737
7.333333333333333,78745
3.3333333333333335,78612
2.3333333333333335,78744
7.666666666666667,78745
9.333333333333334,78739
6.0,78745
2.3333333333333335,78744
3.3333333333333335,78612
3.3333333333333335,78612
3.3333333333333335,78744
6.0,78745
3.3333333333333335,78744
6.0,78745
3.6666666666666665,78745
2.6666666666666665,78745
6.0,78745
3.0,78617
3.6666666666666665,78745
2.6666666666666665,78745
2.0,78744
3.0,78617
1.6666666666666667,78744
2.6666666666666665,78745
3.6666666666666665,78745
3.3333333333333335,78612
7.333333333333333,78749
3.6666666666666665,78745
8.666666666666666,78737
3.0,78617
8.666666666666666,78737
9.333333333333334,78737
9.333333333333334,78739
3.3333333333333335,78742
2.0,78744
4.0,78745
8.666666666666666,78737
3.0,78744
6.0,78745
3.0,78617
2.3333333333333335,78744
4.0,78745
4.0,78745
9.333333333333334,78737
3.6666666666666665,78745
2.0,78744
3.3333333333333335,78742
3.3333333333333335,78612
2.3333333333333335,78744
3.6666666666666665,78745
7.333333333333333,78745
7.333333333333333,78745
7.333333333333333,78745
8.666666666666666,78737
9.333333333333334,78737
3.3333333333333335,78612
7.333333333333333,78749
3.3333333333333335,78742
3.3333333333333335,78742
3.0,78617
3.3333333333333335,78742
3.0,78617
3.6666666666666665,78745
9.0,78749
3.6666666666666665,78745
3.3333333333333335,78612
7.333333333333333,78749
2.0,78744
5.666666666666667,78745
3.3333333333333335,78612
7.333333333333333,78745
7.0,78737
8.666666666666666,78737
3.6666666666666665,78745
7.333333333333333,78749
8.666666666666666,78737
7.333333333333333,78745
3.3333333333333335,78612
8.666666666666666,78737
7.333333333333333,78749
3.6666666666666665,78745
7.333333333333333,78749
2.6666666666666665,78745
5.666666666666667,78745
3.0,78617
7.333333333333333,78749
9.333333333333334,78737
9.0,78749
2.0,78744
3.6666666666666665,78745
7.333333333333333,78749
8.666666666666666,78737
8.666666666666666,78737
2.6666666666666665,78745
7.333333333333333,78749
7.333333333333333,78749
2.6666666666666665,78745
3.0,78617
8.666666666666666,78737
4.0,78745
7.333333333333333,78749
8.666666666666666,78737
4.0,78745
4.0,78745
7.333333333333333,78749
8.666666666666666,78737
3.6666666666666665,78745
3.6666666666666665,78745
9.0,78749
2.0,78744
2.6666666666666665,78745
4.0,78745
4.0,78745
4.0,78745
7.333333333333333,78749
7.333333333333333,78749
9.0,78749
2.6666666666666665,78745
9.333333333333334,78737
8.666666666666666,78737
3.6666666666666665,78745
2.6666666666666665,78745
4.0,78745
9.0,78749
8.666666666666666,78737
7.333333333333333,78749
3.5,78744
2.6666666666666665,78745
4.0,78745
3.6666666666666665,78745
9.333333333333334,78737
4.0,78745
3.6666666666666665,78745
9.333333333333334,78737
8.666666666666666,78737
7.75,78749
7.333333333333333,78749
9.333333333333334,78737
7.333333333333333,78749
8.666666666666666,78737
3.6666666666666665,78745
9.333333333333334,78737
3.6666666666666665,78745
2.6666666666666665,78745
2.0,78744
7.333333333333333,78745
8.666666666666666,78737
7.333333333333333,78749
4.0,78745
3.6666666666666665,78745
8.666666666666666,78737
9.0,78749
3.6666666666666665,78745
9.333333333333334,78737
2.6666666666666665,78745
7.666666666666667,78737
4.0,78745
7.333333333333333,78749
3.6666666666666665,78745
3.6666666666666665,78745
2.6666666666666665,78617
4.0,78745
7.333333333333333,78749
2.6666666666666665,78745
4.0,78745
9.0,78749
8.666666666666666,78737
3.6666666666666665,78745
2.6666666666666665,78745
4.0,78745
3.6666666666666665,78745
2.0,78745
7.333333333333333,78745
4.0,78745
3.6666666666666665,78745
4.0,78745
2.6666666666666665,78617
9.333333333333334,78737
2.6666666666666665,78725
4.0,78745
4.0,78745
7.333333333333333,78749
8.666666666666666,78737
2.6666666666666665,78745
2.6666666666666665,78617
9.0,78749
2.6666666666666665,78617
2.0,78744
3.6666666666666665,78745
3.6666666666666665,78745
8.666666666666666,78737
7.333333333333333,78749
9.0,78749
4.0,78745
3.3333333333333335,78744
3.3333333333333335,78621
3.3333333333333335,78617
9.0,78749
8.666666666666666,78737
3.3333333333333335,78617
3.0,78745
3.3333333333333335,78617
9.0,78749
4.0,78745
3.3333333333333335,78617
3.0,78617
9.0,78749
3.6666666666666665,78745
7.333333333333333,78749
3.6666666666666665,78745
7.333333333333333,78749
9.0,78749
4.0,78745
9.0,78749
3.0,78617
7.333333333333333,78749
7.333333333333333,78749
7.333333333333333,78749
4.0,78745
2.6666666666666665,78745
8.666666666666666,78737
4.0,78745
4.0,78745
9.0,78749
7.333333333333333,78749
3.0,78617
3.6666666666666665,78745
4.0,78745
3.3333333333333335,78617
3.6666666666666665,78745
9.333333333333334,78737
9.333333333333334,78737
7.333333333333333,78749
3.0,78617
7.333333333333333,78749
3.6666666666666665,78745
3.0,78617
7.333333333333333,78749
3.6666666666666665,78745
9.0,78749
3.6666666666666665,78745
4.0,78745
3.0,78617
5.666666666666667,78745
4.0,78745
9.0,78749
7.0,78737
4.0,78745
3.6666666666666665,78745
3.0,78617
3.3333333333333335,78617
9.0,78749
3.0,78617
7.333333333333333,78749
9.0,78749
4.0,78745
4.0,78745
3.0,78617
3.0,78617
3.3333333333333335,78617
4.0,78745
7.333333333333333,78749
9.0,78749
9.0,78749
2.6666666666666665,78742
5.666666666666667,78745
3.0,78617
4.0,78745
3.0,78617
7.333333333333333,78749
3.0,78617
7.333333333333333,78749
9.0,78749
3.6666666666666665,78745
4.0,78745
9.333333333333334,78737
9.0,78749
3.3333333333333335,78621
9.0,78737
9.333333333333334,78737
2.6666666666666665,78745
9.333333333333334,78737
4.0,78745
3.0,78617
2.6666666666666665,78745
9.333333333333334,78737
9.333333333333334,78737
3.6666666666666665,78745
3.0,78617
4.0,78745
3.0,78617
9.333333333333334,78737
9.0,78749
7.333333333333333,78749
3.6666666666666665,78745
9.333333333333334,78737
3.6666666666666665,78745
9.333333333333334,78737
4.0,78745
7.333333333333333,78749
9.333333333333334,78737
3.0,78617
9.0,78749
3.3333333333333335,78617
9.0,78749
9.0,78749
9.0,78749
4.0,78745
2.6666666666666665,78745
3.3333333333333335,78617
3.0,78617
3.0,78725
7.333333333333333,78749
3.0,78617
9.0,78749
3.75,78745
9.0,78749
9.333333333333334,78737
9.0,78749
9.0,78749
9.333333333333334,78737
9.0,78749
4.0,78745
4.0,78745
9.0,78749
3.0,78617
4.0,78745
3.3333333333333335,78617
7.666666666666667,78749
9.333333333333334,78737
9.0,78749
9.0,78737
7.666666666666667,78749
3.6666666666666665,78745
7.666666666666667,78749
9.0,78749
3.6666666666666665,78745
5.0,78745
9.0,78749
5.0,78745
6.333333333333333,78745
3.3333333333333335,78621
5.0,78745
3.3333333333333335,78617
9.0,78737
3.0,78725
9.0,78749
5.666666666666667,78745
5.0,78745
