Latitude,Longitude,School Name,School Address,School Rating,zipcode
30.147236,-97.798978,Menchaca Elementary School,"12120 Manchaca Rd, Austin, TX 78748",5,78748
30.412861,-97.636133,Wieland Elementary School,"900 Tudor House Road, Pflugerville, TX  78660",4,78660
30.376264000000003,-97.811448,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8,78730
30.211774,-97.526525,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.358177,-97.742727,Pillow Elementary School,"3025 Crosscreek Drive, Austin, TX  78757",4,78757
30.221386,-97.521192,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.031993,-97.704307,Camino Real Elementary School,"170 Las Brisas Boulevard, Niederwald, TX  78640",3,78640
30.247723999999998,-97.919923,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.472387,-97.778662,Forest North Elementary School,"13414 Broadmeade Avenue, Austin, TX  78729",5,78729
30.294195000000002,-97.764124,Casis Elementary School,"2710 Exposition Boulevard, Austin, TX  78703",10,78703
30.298169,-97.76867299999999,Casis Elementary School,"2710 Exposition Boulevard, Austin, TX  78703",10,78703
30.392647999999998,-97.53009499999999,Shadowglen Elementary School,"12000 Shadowglen Trace, Manor, TX 78653",5,78653
30.454895,-97.817286,Purple Sage Elementary School,"11801 Tanglebriar Trail, Austin, TX  78750",6,78750
30.234485999999997,-97.98208299999999,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8,78739
30.169292,-97.590209,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4,78617
30.234703999999997,-97.941897,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.464125,-97.786006,Forest North Elementary School,"13414 Broadmeade Avenue, Austin, TX  78729",5,78729
30.213334000000003,-97.919221,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.190846999999998,-97.90552199999999,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.073769,-97.729609,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.38135,-97.751322,Hill Elementary School,"8601 Tallwood Drive, Austin, TX  78759",8,78759
30.432872999999997,-97.614851,Pflugerville Elementary School,"701 Immanuel Road, Pflugerville, TX  78660",7,78660
30.305726,-97.91849300000001,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
30.198928999999996,-97.82325,Cowan Elementary School,"2817 Kentish Drive, Austin, TX  78748",9,78748
30.490088,-97.769276,Hornsby-Dunlap Elementary School,"13901 North FM 620, Austin, TX  78717",3,78717
30.448203999999997,-97.801485,Spicewood Elementary School,"11601 Olson Drive, Austin, TX  78750",10,78750
30.377212,-97.79602,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9,78731
30.004646,-97.812064,Susie Fuentes Elementary School,"901 Goforth Road, Kyle, TX  78640",4,78640
30.259251000000003,-97.777874,Barton Hills Elementary School,"2108 Barton Hills Drive, Austin, TX  78704",9,78704
30.114624,-97.74716,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.205664000000002,-97.879604,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.353085999999998,-97.86689,Steiner Ranch Elementary School,"4001 North Quinlan Park Road, Austin, TX  78732",9,78732
30.214609999999997,-97.886193,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.325754999999997,-97.994804,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.331119,-97.957617,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9,78738
30.419905,-97.64090300000001,Wieland Elementary School,"900 Tudor House Road, Pflugerville, TX  78660",4,78660
30.425456,-97.81349399999999,Canyon Creek Elementary School,"10210 Ember Glen Drive, Austin, TX  78726",10,78726
30.490391,-97.595263,Dearing Elementary School,"4301 Gattis School Rd, Pflugerville, TX 78660",5,78660
30.502751,-97.637568,Gattis Elementary School,"2920 Round Rock Ranch Boulevard, Round Rock, TX  78665",7,78665
30.496567,-97.881151,Westside Elementary School,"300 Ryan Jordan Lane, Cedar Park, TX  78613",8,78613
30.063019,-97.73141899999999,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.239307,-97.89713499999999,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.244057,-97.730747,Metz Elementary School,"84 Robert Martinez Junior Street, Austin, TX  78702",3,78702
30.293090999999997,-97.89694399999999,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
30.503892999999998,-97.744119,Patsy Sommer Elementary School,"16200 Avery Ranch Boulevard, Austin, TX  78717",10,78717
30.392715000000003,-97.616927,Delco Primary School,"12900-A Dessau Rd, Austin, TX 78754",4,78754
30.227309,-97.8398,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6,78749
30.338383,-97.960885,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9,78738
30.207399,-97.88743199999999,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.418430999999998,-97.78227,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10,78759
30.399871,-97.64836899999999,Dessau Elementary School,"1501 Dessau Ridge Lane, Austin, TX  78754",5,78754
30.320587,-97.727559,Reilly Elementary School,"405 Denson Drive, Austin, TX  78752",7,78752
30.225708,-97.839439,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6,78749
30.068841,-97.702276,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.195419,-97.739438,Widen Elementary School,"5605 Nuckols Crossing Road, Austin, TX  78744",1,78744
30.164534999999997,-97.50311500000001,Bluebonnet Elementary School,"416 Farm to Market Road 1209, Bastrop, TX  78602",4,78602
30.331941999999998,-97.714906,Reilly Elementary School,"405 Denson Drive, Austin, TX  78752",7,78752
30.409143,-97.771672,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10,78759
30.432895000000002,-97.686796,Northwest Elementary School,"14014 Thermal Drive, Austin, TX  78728",3,78728
30.316096,-97.929015,River Ridge Elementary School,"12900 Tierra Grande Trail, Austin, TX  78732",10,78732
30.107131,-97.72301,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.172721000000003,-97.698611,Smith Elementary School,"4209 Smith School Road, Austin, TX  78744",5,78744
30.222554,-97.728352,Linder Elementary School,"2800 Metcalfe Road, Austin, TX  78741",3,78741
30.218188,-97.847412,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6,78749
30.116045,-97.824145,Menchaca Elementary School,"12120 Manchaca Rd, Austin, TX 78748",5,78748
30.212351,-97.884862,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.189297999999997,-97.902664,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.489902,-97.894918,Deer Creek Elementary School,"2420 Zeppelin Drive, Cedar Park, TX  78613",9,78613
30.41375,-97.725341,Summitt Elementary School,"12207 Brigadoon Lane, Austin, TX  78727",8,78727
30.442214,-97.656582,Springhill Elementary School,"600 South Heatherwilde Boulevard, Pflugerville, TX  78660",5,78660
30.436120000000003,-97.820581,Canyon Creek Elementary School,"10210 Ember Glen Drive, Austin, TX  78726",10,78726
30.324302000000003,-97.978717,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.4836,-97.861409,Deer Creek Elementary School,"2420 Zeppelin Drive, Cedar Park, TX  78613",9,78613
30.224826,-97.85983399999999,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6,78735
30.314864,-97.894697,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
30.157108,-97.840111,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.425701,-97.69180899999999,Parmer Lane Elementary School,"1806 Parmer Lane, Austin, TX  78727",7,78727
30.222713,-97.907657,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.184624,-97.902401,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.225085999999997,-97.522143,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.206721999999996,-97.833028,Boone Elementary School,"8101 Croftwood Drive, Austin, TX  78749",8,78749
30.531576,-97.618503,Forest Creek Elementary School,"3805 Forest Creek Drive, Round Rock, TX  78664",7,78664
30.344875,-97.822436,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10,78746
30.359303000000004,-97.83900899999999,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8,78730
30.247032,-97.831862,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6,78749
30.232020000000002,-97.955252,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8,78739
30.273796,-97.808233,Cedar Creek Elementary School,"3301 Pinnacle Road, Austin, TX  78746",9,78746
30.224558000000002,-97.959369,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8,78739
30.264916999999997,-97.919426,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
30.434177000000002,-97.809719,Spicewood Elementary School,"11601 Olson Drive, Austin, TX  78750",10,78750
30.336445,-97.99985,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.186512,-97.74672,Widen Elementary School,"5605 Nuckols Crossing Road, Austin, TX  78744",1,78744
30.435487,-97.681217,Northwest Elementary School,"14014 Thermal Drive, Austin, TX  78728",3,78728
30.160478,-97.803764,Casey Elementary School,"9400 Texas Oaks Drive, Austin, TX  78748",4,78748
30.05926,-97.735519,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.505371999999998,-97.90191300000001,Patricia Knowles Elementary School,"2101 Cougar Country Drive, Cedar Park, TX  78613",5,78613
30.204614000000003,-97.80194499999999,Cunningham Elementary School,"2200 Berkeley Avenue, Austin, TX  78745",2,78745
30.510694,-97.844107,Lois F Giddens Elementary School,"1500 Timberwood Drive, Cedar Park, TX  78613",4,78613
30.420308000000002,-97.884025,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6,78726
30.172277,-97.753165,Perez Elementary School,"7500 South Pleasant Valley Road, Austin, TX  78744",4,78744
30.489109999999997,-97.740115,Great Oaks Elementary School,"16455 Great Oaks Drive, Round Rock, TX  78681",9,78681
30.372221000000003,-97.556487,Shadowglen Elementary School,"12000 Shadowglen Trace, Manor, TX 78653",5,78653
30.245091,-97.980449,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8,78739
30.375612,-97.800783,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10,78746
30.307695000000002,-97.768998,Casis Elementary School,"2710 Exposition Boulevard, Austin, TX  78703",10,78703
30.504012,-97.867362,Westside Elementary School,"300 Ryan Jordan Lane, Cedar Park, TX  78613",8,78613
30.476570000000002,-97.655112,Caldwell Elementary School,"1718 Picadilly Drive, Round Rock, TX  78664",6,78664
30.216237,-97.860789,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.360707,-97.467298,Neidig Elementary School,"13700 County Line Road, Elgin, TX  78621",2,78621
30.300224,-97.895659,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10,78733
30.430913,-97.771348,Kathy Caraway Elementary School,"11104 Oak View Drive, Austin, TX  78759",8,78759
30.492564,-97.79746,Rutledge Elementary School,"11501 Staked Plains Drive, Austin, TX  78717",9,78717
30.162127,-97.87400799999999,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.427726,-97.789964,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10,78759
30.23868,-97.775374,Galindo Elementary School,"3800 South 2nd Street, Austin, TX  78704",3,78704
30.16822,-97.863589,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.171615999999997,-97.86766300000001,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.460418,-97.836463,Cypress Elementary School,"2900 El Salido Parkway, Cedar Park, TX  78613",6,78613
30.471907,-97.855482,Deer Creek Elementary School,"2420 Zeppelin Drive, Cedar Park, TX  78613",9,78613
30.174982,-97.84696600000001,Kocurek Elementary School,"9800 Curlew Drive, Austin, TX  78748",4,78748
30.445040000000002,-97.838213,Canyon Creek Elementary School,"10210 Ember Glen Drive, Austin, TX  78726",10,78726
30.198926,-97.727664,Smith Elementary School,"4209 Smith School Road, Austin, TX  78744",5,78744
30.517174,-97.74411500000001,Brushy Creek Elementary School,"3800 Stonebridge Drive, Round Rock, TX  78681",8,78681
30.346649,-97.995181,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.346725,-97.961062,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9,78738
30.495503999999997,-97.73066700000001,Great Oaks Elementary School,"16455 Great Oaks Drive, Round Rock, TX  78681",9,78681
30.387344,-97.675938,Walnut Creek Elementary School,"401 West Braker Lane, Austin, TX  78753",3,78753
30.191144,-97.731127,Widen Elementary School,"5605 Nuckols Crossing Road, Austin, TX  78744",1,78744
30.208533000000003,-97.888101,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.237555,-97.87994499999999,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6,78735
30.254013,-97.782214,Barton Hills Elementary School,"2108 Barton Hills Drive, Austin, TX  78704",9,78704
30.512649,-97.630198,Blackland Prairie Elementary School,"2105 Via Sonoma Trail, Round Rock, TX  78665",9,78665
30.426396,-97.69851,Parmer Lane Elementary School,"1806 Parmer Lane, Austin, TX  78727",7,78727
30.490108000000003,-97.559536,Rowe Lane Elementary School,"3112 Speidel Drive, Pflugerville, TX  78660",9,78660
30.338934000000002,-97.997964,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.348939,-97.76679200000001,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9,78731
30.226821,-97.839972,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6,78749
30.375428000000003,-97.665944,Graham Elementary School,"11211 Tom Adams Drive, Austin, TX  78753",8,78753
30.448659000000003,-97.769951,Live Oak Elementary School,"8607 Anderson Mill Road, Austin, TX  78729",6,78729
30.135128,-97.845158,Menchaca Elementary School,"12120 Manchaca Rd, Austin, TX 78748",5,78748
30.521721999999997,-97.724166,Fern Bluff Elementary School,"17815 Park Valley Drive, Round Rock, TX  78681",10,78681
30.358458000000002,-97.98931999999999,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.516879,-97.726046,Fern Bluff Elementary School,"17815 Park Valley Drive, Round Rock, TX  78681",10,78681
30.188529,-97.786851,Williams Elementary School,"500 Mairo Street, Austin, TX  78748",4,78748
30.245009999999997,-97.55578299999999,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.331560999999997,-97.964322,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9,78738
30.203503,-97.843418,Boone Elementary School,"8101 Croftwood Drive, Austin, TX  78749",8,78749
30.516613,-97.863762,C. C. Mason Elementary School (Col. Charles Clayborn),"1501 Lakeline Boulevard, Cedar Park, TX  78613",4,78613
30.426065,-97.860989,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6,78726
30.062244,-97.70604499999999,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.237519,-97.808325,Sunset Valley Elementary School,"3000 Jones Road, Sunset Valley, TX  78745",5,78745
30.406243,-97.720541,Summitt Elementary School,"12207 Brigadoon Lane, Austin, TX  78727",8,78727
30.444315000000003,-97.623262,Timmerman Elementary School,"700 West Pecan Street, Pflugerville, TX  78660",5,78660
30.252182,-97.937954,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10,78739
30.246722,-97.739373,Sanchez Elementary School,"73 San Marcos Street, Austin, TX  78702",5,78702
30.153108000000003,-97.747584,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7,78744
30.499885,-97.91364899999999,Patricia Knowles Elementary School,"2101 Cougar Country Drive, Cedar Park, TX  78613",5,78613
30.425978999999998,-97.74677,Davis Elementary School,"5214 Duval Road, Austin, TX  78727",6,78727
30.147692,-97.885149,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.118099,-97.819726,Menchaca Elementary School,"12120 Manchaca Rd, Austin, TX 78748",5,78748
30.372916999999998,-97.818523,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8,78730
30.534125,-97.71520699999999,Cactus Ranch Elementary School,"2901 Goldenoak Circle, Round Rock, TX  78681",10,78681
30.232355,-97.909148,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.419966,-97.637858,Wieland Elementary School,"900 Tudor House Road, Pflugerville, TX  78660",4,78660
30.30038,-97.745165,Bryker Woods Elementary School,"3309 Kerbey Lane, Austin, TX  78703",9,78703
30.291732,-97.959329,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9,78738
30.239273999999998,-97.57544,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.399767999999998,-97.76014599999999,Kathy Caraway Elementary School,"11104 Oak View Drive, Austin, TX  78759",8,78759
30.528940999999996,-97.703056,Old Town Elementary School,"2200 Chaparral Drive, Round Rock, TX  78681",7,78681
30.361878000000004,-97.714549,Wooldridge Elementary School,"1412 Norseman Terrace, Austin, TX  78758",5,78758
30.235459999999996,-97.954075,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8,78739
30.445465999999996,-97.673963,Wells Branch Elementary School,"14650 Merrilltown Drive, Austin, TX  78728",4,78728
30.260553,-97.761318,Becker Elementary School,"906 West Milton Street, Austin, TX  78704",7,78704
30.375538,-97.477236,Presidential Meadows Elementary School,"13252 George Bush Street, Manor, TX  78653",2,78653
30.187332,-97.783794,Williams Elementary School,"500 Mairo Street, Austin, TX  78748",4,78748
30.367790000000003,-97.69928399999999,Guerrero Thompson,"102 E Rundberg Ln, Austin, TX 78753",7,78753
30.37143,-97.688769,Guerrero Thompson,"102 E Rundberg Ln, Austin, TX 78753",7,78753
30.471919,-97.605541,Highland Park Elementary School,"528 Kingston Lacy Boulevard, Pflugerville, TX  78660",9,78660
30.190188,-97.555539,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4,78617
30.460078999999997,-97.784454,Forest North Elementary School,"13414 Broadmeade Avenue, Austin, TX  78729",5,78729
30.129790000000003,-97.826792,Menchaca Elementary School,"12120 Manchaca Rd, Austin, TX 78748",5,78748
30.323325,-97.683846,Andrews Elementary School,"6801 Northeast Drive, Austin, TX  78723",4,78723
30.205384999999996,-97.780739,Odom Elementary School,"1010 Turtle Creek Boulevard, Austin, TX  78745",6,78745
30.388343,-97.798743,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10,78759
30.533139000000002,-97.70805,Old Town Elementary School,"2200 Chaparral Drive, Round Rock, TX  78681",7,78681
30.512248,-97.742239,Brushy Creek Elementary School,"3800 Stonebridge Drive, Round Rock, TX  78681",8,78681
30.505874,-97.60418,Forest Creek Elementary School,"3805 Forest Creek Drive, Round Rock, TX  78664",7,78664
30.241219,-97.889994,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6,78735
30.021323,-97.796875,Ralph Pfluger Elementary School,"4951 Marsh Lane, Buda, TX  78610",7,78610
30.200709999999997,-97.510779,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.195815000000003,-97.742583,Rodriguez Elementary School,"4400 Franklin Park Drive, Austin, TX  78744",2,78744
30.141047999999998,-97.77799300000001,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7,78744
30.361439,-97.833414,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8,78730
30.360961,-97.728365,Pillow Elementary School,"3025 Crosscreek Drive, Austin, TX  78757",4,78757
30.528206,-97.87111,Patricia Knowles Elementary School,"2101 Cougar Country Drive, Cedar Park, TX  78613",5,78613
30.450257,-97.76095,Pond Springs Elementary School,"7825 Elkhorn Mountain Trail, Austin, TX  78729",5,78729
30.455121999999996,-97.614336,Brookhollow Elementary School,"1200 North Railroad Avenue, Pflugerville, TX  78660",5,78660
30.190110999999998,-97.78631700000001,Williams Elementary School,"500 Mairo Street, Austin, TX  78748",4,78748
30.490632,-97.594327,Dearing Elementary School,"4301 Gattis School Rd, Pflugerville, TX 78660",5,78660
30.505699,-97.621134,Blackland Prairie Elementary School,"2105 Via Sonoma Trail, Round Rock, TX  78665",9,78665
30.436295,-97.888852,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6,78726
30.395669,-97.803321,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10,78759
30.440929999999998,-97.61309200000001,Timmerman Elementary School,"700 West Pecan Street, Pflugerville, TX  78660",5,78660
30.171932,-97.702383,Hillcrest Elementary School,"6910 East William Cannon Drive, Austin, TX  78744",2,78744
30.304202000000004,-97.640224,Overton Elementary School,"7201 Colony Loop Drive, Austin, TX  78724",4,78724
30.36781,-97.83988199999999,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8,78730
30.223463,-97.80698100000001,Sunset Valley Elementary School,"3000 Jones Road, Sunset Valley, TX  78745",5,78745
30.359334000000004,-97.776465,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9,78731
30.21602,-97.875915,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.037056,-97.815202,Ralph Pfluger Elementary School,"4951 Marsh Lane, Buda, TX  78610",7,78610
30.41814,-97.679914,River Oaks Elementary School,"12401 Scofield Farms Drive, Austin, TX  78758",5,78758
30.345948999999997,-97.608999,Bluebonnet Trail Elementary School,"11316 Farmhaven Road, Austin, TX  78754",6,78754
30.444066999999997,-97.659242,Springhill Elementary School,"600 South Heatherwilde Boulevard, Pflugerville, TX  78660",5,78660
30.429325,-97.60763399999999,Pflugerville Elementary School,"701 Immanuel Road, Pflugerville, TX  78660",7,78660
30.341441999999997,-97.725368,Brentwood Elementary School,"6700 Arroyo Seco, Austin, TX  78757",7,78757
30.190723,-97.889684,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10,78739
30.390867999999998,-97.693573,Mcbee Elementary School,"1101 West Braker Lane, Austin, TX  78758",7,78758
30.375346,-97.807399,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10,78746
30.344938,-97.47111899999999,Presidential Meadows Elementary School,"13252 George Bush Street, Manor, TX  78653",2,78653
30.513354999999997,-97.841884,Lois F Giddens Elementary School,"1500 Timberwood Drive, Cedar Park, TX  78613",4,78613
30.241803000000004,-97.919185,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9,78749
30.376623,-97.47845699999999,Presidential Meadows Elementary School,"13252 George Bush Street, Manor, TX  78653",2,78653
30.250166999999998,-97.914477,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6,78735
30.253584000000004,-97.830062,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6,78749
30.351131,-97.73816,Gullett Elementary School,"6310 Treadwell Boulevard, Austin, TX  78757",10,78757
30.307051,-97.99519599999999,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.121625,-97.745148,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7,78744
30.349896,-97.95755,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9,78738
30.372597999999996,-97.766432,Hill Elementary School,"8601 Tallwood Drive, Austin, TX  78759",8,78759
30.275747999999997,-97.78009300000001,Mathews Elementary School,"906 West Lynn Street, Austin, TX  78703",8,78703
30.419318,-97.695167,Parmer Lane Elementary School,"1806 Parmer Lane, Austin, TX  78727",7,78727
30.198735,-97.75550799999999,Houston Elementary School,"5409 Ponciana Drive, Austin, TX  78744",3,78744
30.165744,-97.8693,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.491788,-97.60639499999999,Dearing Elementary School,"4301 Gattis School Rd, Pflugerville, TX 78660",5,78660
30.503553000000004,-97.727804,Brushy Creek Elementary School,"3800 Stonebridge Drive, Round Rock, TX  78681",8,78681
30.195013,-97.825648,Cowan Elementary School,"2817 Kentish Drive, Austin, TX  78748",9,78748
30.433343,-97.657975,Ruth Barron Elementary School,"14850 Harris Ridge Boulevard, Pflugerville, TX  78660",6,78660
30.307679999999998,-97.619188,Decker Elementary School,"8500 Decker Lane, Austin, TX  78724",4,78724
30.175843,-97.80996800000001,Casey Elementary School,"9400 Texas Oaks Drive, Austin, TX  78748",4,78748
30.479338000000002,-97.631199,Highland Park Elementary School,"528 Kingston Lacy Boulevard, Pflugerville, TX  78660",9,78660
30.111548,-97.718763,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3,78747
30.346663,-97.747209,Gullett Elementary School,"6310 Treadwell Boulevard, Austin, TX  78757",10,78757
30.194939,-97.755421,Houston Elementary School,"5409 Ponciana Drive, Austin, TX  78744",3,78744
30.435676,-97.78914,Spicewood Elementary School,"11601 Olson Drive, Austin, TX  78750",10,78750
30.506648,-97.730906,Brushy Creek Elementary School,"3800 Stonebridge Drive, Round Rock, TX  78681",8,78681
30.121765000000003,-97.817084,Menchaca Elementary School,"12120 Manchaca Rd, Austin, TX 78748",5,78748
30.493664000000003,-97.836323,Ada Mae Faubion Elementary School,"1209 Cypress Creek Road, Cedar Park, TX  78613",6,78613
30.495890999999997,-97.72883399999999,Great Oaks Elementary School,"16455 Great Oaks Drive, Round Rock, TX  78681",9,78681
30.444734999999998,-97.615113,Brookhollow Elementary School,"1200 North Railroad Avenue, Pflugerville, TX  78660",5,78660
30.441565,-97.79411999999999,Spicewood Elementary School,"11601 Olson Drive, Austin, TX  78750",10,78750
30.203142,-97.944638,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8,78739
30.355495,-97.775258,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9,78731
30.431324,-97.844673,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6,78726
30.434549,-97.82021800000001,Canyon Creek Elementary School,"10210 Ember Glen Drive, Austin, TX  78726",10,78726
30.220222999999997,-97.724001,Baty Elementary School,"2101 Faro Drive, Austin, TX  78741",3,78741
30.413574,-97.734825,Davis Elementary School,"5214 Duval Road, Austin, TX  78727",6,78727
30.474182,-97.569727,Rowe Lane Elementary School,"3112 Speidel Drive, Pflugerville, TX  78660",9,78660
30.145566,-97.855565,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9,78748
30.196769,-97.560587,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2,78653
30.509434000000002,-97.609675,Forest Creek Elementary School,"3805 Forest Creek Drive, Round Rock, TX  78664",7,78664
30.490909999999996,-97.59676800000001,Dearing Elementary School,"4301 Gattis School Rd, Pflugerville, TX 78660",5,78660
30.321253000000002,-97.98732199999999,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8,78738
30.537118,-97.843731,Block House Creek Elementary School,"401 Creek Run Drive, Leander, TX  78641",7,78641
